month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,26420,"Houston-The Woodlands-Sugar Land, TX",5,354638,-0.0146,-0.0062,18699,-0.0726,0.5528,65,0.075,0.0238,9762,0.2509,-0.0006,824,0.3733,-0.6741,5904,0.164,1.0472,7964,-0.0487,-0.3633,172,0.0013,0.0143,2088,-0.0135,-0.019,494831,-0.0081,-0.0462,26709,-0.0636,0.0829,0.4259,0.0107,-0.6127,0
202301,40760,"Ruidoso, NM",859,447725,-0.0309,0.0686,177,0,0.0663,104,0.0455,0.035,48,0,0,0,,,26,0.0833,2.25,17,-0.2917,16,243,0.0273,0.1254,2006,0.0028,-0.0169,597807,0.0146,-0.0102,195,-0.0419,0.1647,0.096,-0.0395,0.09,0
202301,25540,"Hartford-East Hartford-Middletown, CT",48,361175,0.0061,0.0322,921,-0.1847,-0.0795,72,0.1,0.0515,766,0.3116,-0.1093,18,-0.55,-0.25,178,-0.2458,0.0854,1304,-0.135,-0.3207,198,0.0138,0.0062,1871,-0.0132,0.0577,504922,0.0115,0.0803,2229,-0.1539,-0.2326,1.4161,0.0813,-0.5029,0
202301,39460,"Punta Gorda, FL",204,429000,0.0094,0.0957,1297,0.084,1.4188,73,-0.1471,0.3679,696,0.4872,0.1226,44,0.8333,-0.3529,484,0.6575,2.9032,763,-0.0262,-0.3074,256,0.0077,0.122,1738,-0.0034,0.0122,560785,0.0099,-0.0446,2062,0.0427,0.2616,0.5881,-0.0666,-1.466,1
202301,20580,"Eagle Pass, TX",658,239675,0.013,0.2817,152,-0.1111,0.3103,122,0.1319,0.3005,16,-0.4286,-0.6923,4,0,0,18,-0.25,3.5,6,0.1,-0.5769,159,0,0.166,1539,0.006,0.0634,255324,0.0084,0.3178,157,-0.1029,0.2171,0.0362,0.0069,-0.0759,0
202301,16020,"Cape Girardeau, MO-IL",396,275000,0,0.3193,176,-0.0737,0.479,73,0.1694,0.0821,82,0.2059,-0.1458,0,,,46,0.9167,1.3,83,-0.0978,-0.117,127,0.0109,0.141,1763,-0.0254,0.0103,325126,-0.042,0.0616,258,-0.0786,0.2113,0.4716,-0.0126,-0.3183,0
202301,25620,"Hattiesburg, MS",262,280625,0.0056,0.2472,289,-0.0493,0.6145,66,0.0273,-0.0113,136,0.4783,0.1333,8,1,-0.3333,84,0.5,1.3333,134,0.0388,-0.4786,138,0.0342,0.197,2160,-0.0066,0.1795,339039,-0.0171,-0.029,422,-0.0377,-0.0266,0.4637,0.0393,-0.9721,0
202301,36020,"Oak Harbor, WA",408,633200,-0.0258,-0.0258,161,-0.1154,2.8333,92,0.1827,1.3961,82,1.5625,0.2813,0,,-1,44,0.1,4.5,79,0.0533,-0.1413,348,0.0051,0.0797,1897,-0.0145,-0.0816,826239,-0.0255,0.0151,240,-0.0734,0.7647,0.4907,0.0786,-1.6998,1
202301,43380,"Sidney, OH",622,249000,-0.0743,0.7798,56,-0.0263,0.3875,61,0.1524,-0.1357,28,0.1667,0.1667,0,,,24,2,0.5,34,0.0625,-0.1282,137,0.0295,0.2891,1842,-0.0716,0.1484,275529,-0.0411,0.5018,89,0.023,0.141,0.6126,0.0512,-0.3624,1
202301,12420,"Austin-Round Rock-Georgetown, TX",27,521500,-0.0067,-0.0484,6350,-0.109,2.6039,80,0.089,0.6915,3128,0.7,0.2492,200,1.7778,-0.4949,3066,0.1561,7.6124,1167,-0.0539,-0.3368,257,-0.013,-0.033,2045,-0.0026,-0.0205,773780,-0.0023,-0.0404,7545,-0.0963,1.192,0.1837,0.0107,-0.8146,1
202301,48020,"Watertown-Fort Atkinson, WI",428,357475,0.0143,0.0608,77,-0.0253,0.0548,71,-0.0139,-0.1839,42,0.75,-0.3,6,,,14,-0.125,0.75,45,-0.11,-0.3456,195,0.0746,0.1171,1884,-0.0561,-0.0437,414606,0.0004,0.0517,121,-0.0547,-0.1418,0.5779,-0.055,-0.3536,0
202301,41620,"Salt Lake City, UT",51,552330,0.0048,-0.0135,1976,-0.1475,2.9284,78,0.1143,0.95,960,0.6,-0.0734,72,0.8,-0.4545,990,0.4306,9.7609,1156,-0.0811,-0.3687,240,-0.0064,0.0202,2407,0.0044,-0.029,724432,0.017,-0.0032,3131,-0.1244,0.3502,0.585,0.0423,-3.0551,1
202301,26460,"Hudson, NY",499,567500,-0.0526,0.1465,206,-0.1417,-0.0925,108,0.0539,-0.0138,54,0.6875,-0.1,0,,,32,0.3333,0.3333,96,-0.0354,-0.4031,289,0.0178,0.0696,2102,-0.034,-0.0445,988488,-0.064,0.1458,296,-0.1138,-0.2149,0.4636,0.0511,-0.2413,0
202301,29200,"Lafayette-West Lafayette, IN",205,287900,-0.04,0.2939,184,-0.1598,0.614,65,0.0656,0.3402,144,-0.027,-0.0769,0,,,62,0.2917,1.2143,52,0.1705,0.1196,151,0.0333,0.1106,2022,-0.0351,0.1283,328933,-0.0334,0.0445,236,-0.0977,0.4719,0.2799,0.079,-0.1236,0
202301,45540,"The Villages, FL",253,419725,0.03,0.0626,390,-0.058,1.7857,71,0.119,0.3824,168,0.4483,0.1351,12,2,2,176,0.3333,2.6667,149,0.1203,-0.255,259,0.0015,0.0808,1643,-0.0008,-0.0537,489261,0.0066,-0.0249,535,-0.0229,0.5955,0.3821,0.0608,-1.0465,1
202301,27860,"Jonesboro, AR",317,222700,-0.0102,-0.0313,396,-0.0594,0.7838,71,0.0441,0.2034,210,0.5909,0.2805,4,,0,78,-0.0714,1.1667,83,-0.0119,-0.2845,132,0.0034,0.1336,1786,-0.0103,-0.0724,266804,-0.0384,-0.0869,476,-0.0518,0.3918,0.2096,0.0101,-0.3129,0
202301,44100,"Springfield, IL",208,155000,-0.0459,0.4319,195,-0.1447,0.0541,60,0.3098,-0.0871,158,0.0676,-0.1023,0,,,62,0.0333,0.2917,211,0.0795,-0.1809,103,0.0463,0.3255,1648,-0.032,0.0632,237239,-0.0025,0.3244,404,-0.0605,-0.0776,1.0795,0.2242,-0.3097,0
202301,11780,"Ashtabula, OH",398,172450,-0.0352,0.1897,135,-0.094,0.0887,79,0.1007,0.1486,56,0.1667,0.0769,0,,,34,0.2143,1.8333,83,-0.0934,-0.1832,112,-0.0015,0.2354,1627,-0.0292,0.0641,272687,0.0062,0.4566,217,-0.1017,-0.0378,0.6111,0.0004,-0.2034,0
202301,46980,"Vicksburg, MS",647,180750,-0.0243,0.205,88,0.0353,0.4426,96,0.1497,-0.0103,22,0.375,-0.3125,0,,,14,-0.3,0.75,45,0.2027,-0.11,95,-0.0167,-0.0115,1827,-0.0027,0.0907,195919,-0.0777,-0.1069,135,0.1025,0.2117,0.5057,0.0704,-0.314,0
202301,49620,"York-Hanover, PA",118,342925,0.0086,0.1132,537,-0.0693,0.2786,71,0.175,0.3558,356,0.0988,-0.1982,118,0.3409,-0.0484,202,0.0521,1.525,454,-0.1245,-0.3408,167,0.0296,0.0929,1997,0.0088,0.0508,358934,0.0043,0.0526,991,-0.0938,-0.1052,0.8445,-0.0532,-0.7936,0
202301,42740,"Sedalia, MO",671,191250,0.0628,0.1953,88,-0.0833,0.6604,70,0.3627,0.1393,30,0.25,0.0714,0,,,34,1.125,1.125,46,0.1795,0.0698,122,0.0248,0.2736,1537,0.0189,0.0641,244111,0.0385,-0.0364,134,-0.0255,0.3763,0.5227,0.1165,-0.2886,0
202301,10180,"Abilene, TX",261,277000,0.0073,0.0876,469,-0.1084,1.0661,83,0.0443,0.65,218,0.5571,0.0686,22,4.5,0.375,138,0.5,1.1563,234,0.0734,-0.1986,155,0.0087,0.2142,1837,-0.003,0.016,321735,-0.0255,-0.0117,703,-0.0545,0.3406,0.4989,0.0845,-0.7874,1
202301,27340,"Jacksonville, NC",250,324975,-0.0001,0.2036,621,-0.022,1.2831,75,0.1719,0.2295,412,0.3919,0,18,-0.25,-0.3571,148,-0.1395,2.7,594,-0.0302,-0.454,164,-0.0086,0.1488,1890,0.0011,0.1027,396595,-0.0053,0.0712,1209,-0.0439,-0.1101,0.9557,-0.0081,-3.0406,1
202301,33420,"Mineral Wells, TX",820,382500,0.02,-0.0881,154,-0.064,1.2246,98,0.0103,0.2405,52,1.1667,0.4444,0,,,32,-0.2,1.6667,32,0.1034,-0.0857,207,0.0574,0.1325,1932,0.0304,-0.08,669148,0.0027,-0.1331,183,-0.0615,0.7941,0.2085,0.0316,-0.2988,0
202301,11260,"Anchorage, AK",143,425000,-0.0302,0.1039,504,-0.1746,0.1522,85,0.0563,0.0305,330,0.7553,0.0185,6,-0.25,-0.75,106,0.1042,0.8929,1,,,241,0.0322,0.0793,1841,-0.0334,0.0572,472816,-0.0124,0.0799,505,-0.173,0.1545,0.002,,,0
202301,43940,"Spearfish, SD",805,599500,-0.0469,-0.0007,115,-0.0458,0.877,115,0.0199,0.3097,28,0.4,0,0,,,12,0.5,0.5,24,-0.4,-0.6308,273,-0.0279,-0.0247,2312,0.0035,-0.1142,794615,-0.0504,0.02,138,-0.1375,0.0698,0.2096,-0.1237,-0.856,0
202301,25740,"Helena, MT",413,575500,0.0114,0.0464,151,-0.0475,1.4672,76,0.1095,-0.013,78,1.1667,0.3929,0,,,24,-0.1429,5,78,-0.1959,-0.3158,276,-0.0088,0.1582,2112,-0.0002,-0.0441,800268,-0.0163,0.0711,230,-0.0965,0.3266,0.5183,-0.0957,-1.3506,1
202301,20300,"Dumas, TX",910,167783,-0.0653,0.0325,48,0.1875,1.6389,69,0.011,0.8333,36,1.25,0.5,0,,,6,0.5,0.5,20,0.2188,-0.1136,105,-0.0227,-0.0309,1789,-0.0184,0.1182,217998,-0.0011,0.1728,66,0.1696,0.6795,0.4105,0.0105,-0.8117,1
202301,22820,"Fort Morgan, CO",829,368000,-0.08,0.1684,80,-0.1304,0.5385,73,-0.0881,0.3942,28,0,-0.125,0,,,24,0.2,0.5,39,0.2031,-0.379,169,-0.0027,0.0501,2086,-0.0851,0.0327,499341,-0.0637,0.4946,118,-0.0484,0.0631,0.4813,0.1334,-0.7111,0
202301,24220,"Grand Forks, ND-MN",364,259975,0.0003,-0.1259,199,-0.0524,0.2134,89,0.2361,-0.1188,46,0.4375,-0.3611,2,,-0.5,26,0.3,0.3,73,-0.1705,-0.3303,128,0.0017,-0.0051,2069,-0.0204,0.0132,300877,0.0111,-0.0277,269,-0.096,-0.0342,0.3668,-0.0522,-0.2978,1
202301,12300,"Augusta-Waterville, ME",316,320000,-0.0588,0.0702,162,-0.2286,0.4336,85,0.0494,-0.1981,76,0.4615,0,0,,-1,48,1,3,56,-0.1515,-0.3333,191,-0.0289,0.0492,1704,-0.0084,0.0687,413728,-0.0596,0.0147,220,-0.2029,0.1111,0.3457,0.0314,-0.3977,0
202301,11660,"Arkadelphia, AR",884,175000,0.0324,0.03,54,-0.0093,0.7833,76,-0.1293,-0.0706,16,1,0.3333,0,,,16,1,1,18,0,0,100,-0.0294,0.0628,1657,0,-0.0638,207509,-0.0089,0.0946,70,-0.0141,0.5217,0.3364,0.0031,-0.2636,0
202301,26900,"Indianapolis-Carmel-Anderson, IN",34,288575,-0.0049,0.0494,3027,-0.1414,0.8331,64,0.1636,0.2549,1926,0.0894,-0.1432,48,0.3333,-0.5556,1262,-0.0934,1.3029,2362,-0.0154,-0.2095,144,0.0134,0.0625,2047,-0.0157,0.0155,377994,0.0086,0.0305,5387,-0.0903,0.154,0.7804,0.0999,-1.0294,1
202301,15980,"Cape Coral-Fort Myers, FL",66,472394,0.0159,0.0987,4550,0.0681,1.7643,60,-0.0769,0.1538,2696,0.2789,0.2277,156,0.8571,-0.22,1854,0.5197,3.4143,2581,0.0295,-0.2817,275,0.0066,0.1055,1732,-0.0052,-0.012,718731,0.0029,-0.03,7121,0.0659,0.3608,0.5673,-0.0212,-1.6156,1
202301,29300,"LaGrange, GA-AL",388,279750,-0.0009,0.6955,211,-0.0686,0.8465,78,0.3491,0.2421,100,0.3889,-0.0385,2,,-0.8333,42,0.75,1.625,82,-0.012,-0.4225,144,0.0437,0.3237,2034,-0.0253,0.1406,300863,-0.0122,-0.0722,292,-0.0536,0.1567,0.3895,0.0223,-0.8561,1
202301,39380,"Pueblo, CO",252,347438,-0.007,0.053,573,-0.0817,1.0912,71,0.2034,0.5435,342,0.5833,0.0179,8,,1,222,0.3537,1.6429,116,0.0221,-0.287,174,0.0001,-0.0104,1903,-0.0089,0.0831,417659,0.0168,-0.0555,687,-0.066,0.5965,0.2016,0.0205,-0.3897,1
202301,42200,"Santa Maria-Santa Barbara, CA",142,1236750,0.0754,-0.0701,287,-0.1753,0.287,75,0.1029,0.6667,198,0.98,-0.2266,0,,-1,66,0.0313,1.3571,134,-0.0664,-0.3154,646,-0.0795,0.0318,2029,0.0569,0.0241,3708512,0.0057,-0.3575,415,-0.1347,0.0036,0.4652,0.0542,-0.4093,1
202301,14260,"Boise City, ID",75,519945,0.0197,-0.0699,2521,-0.1955,1.3018,84,0.057,0.5755,1092,0.3788,-0.1333,84,0.75,-0.4167,984,-0.1854,2.7846,1475,0.0113,-0.3677,261,-0.0061,-0.0737,2123,0.0074,0.018,656791,-0.002,-0.0564,4001,-0.1286,0.1732,0.585,0.1196,-1.5447,1
202301,37900,"Peoria, IL",130,134700,0.006,0.4194,603,-0.1356,-0.063,73,0.2373,0.0896,316,0.0676,-0.1222,0,,-1,214,0.163,0.07,355,-0.047,-0.3022,85,-0.0189,0.0963,1648,0.0196,0.1932,206981,0.0102,0.2879,958,-0.1035,-0.1696,0.5884,0.0547,-0.2017,0
202301,35820,"North Platte, NE",719,240000,0,0.6848,66,-0.1081,1.0625,77,0.207,-0.0096,32,0.6,0.6,0,,,16,0,3,35,0.129,-0.3137,123,-0.0512,0.2302,1629,0.0059,0.2723,288273,0.0273,0.3422,103,-0.0144,0.2349,0.5303,0.1114,-1.0634,1
202301,28540,"Ketchikan, AK",920,395500,0.0167,-0.0088,28,-0.0345,0.4,111,0.2065,-0.2043,12,0.5,0,0,,,0,-1,,13,0.625,0.4444,232,-0.0713,0.0121,1705,0.0761,-0.0277,380359,-0.0182,-0.0671,41,0.1714,0.4138,0.4643,0.1884,0.0143,0
202301,13740,"Billings, MT",221,496475,0.0563,-0.0968,379,-0.1494,1.4739,70,0.2069,0.1765,196,0.3243,0.2564,0,,-1,120,0.3043,5,210,0.1639,-0.2751,220,0.0224,-0.0171,2254,-0.0113,-0.0504,624669,-0.0049,-0.3191,587,-0.0548,0.3341,0.5535,0.149,-1.3354,1
202301,35380,"New Orleans-Metairie, LA",45,324750,-0.0008,-0.0587,3404,-0.0411,1.0922,81,0.0733,0.0523,1418,0.5968,0.1078,20,0.25,-0.5,1060,0.6159,1.5238,1098,-0.0793,-0.4272,179,-0.0019,-0.041,1809,-0.0032,-0.0075,446006,0.0042,-0.0845,4499,-0.0507,0.2773,0.3224,-0.0134,-0.8552,0
202301,13260,"Bedford, IN",608,247200,-0.0108,-0.0108,97,-0.2218,0.5317,86,0.1554,0.4492,52,1.1667,0.1818,0,,,26,0.0833,1.1667,51,0.2024,0.2949,147,0.0546,0.1699,1750,-0.0202,0,315400,0.0687,0.2021,146,-0.1128,0.3726,0.5233,0.1846,-0.0957,0
202301,20060,"Douglas, GA",629,241400,-0.0616,0.0496,81,0.209,0.4464,115,0.0957,0.2053,30,1.5,0.875,0,,,10,1.5,0.25,4,1,0.3333,116,-0.0079,0.0996,1901,-0.0823,-0.1052,265420,-0.0149,0.0334,85,0.2246,0.4322,0.0494,0.0195,-0.0042,1
202301,21220,"Elko, NV",590,472770,-0.0253,0.0794,124,-0.1268,0.0598,134,-0.0165,0.6719,36,0,-0.4,2,,-0.9,36,0.8,1.25,54,-0.0182,-0.5091,223,-0.0032,0.0597,2114,0,0,459862,-0.0174,0.0654,179,-0.0893,-0.2171,0.4355,0.0482,-0.5047,1
202301,24460,"Great Bend, KS",841,124950,0.0421,0.1313,50,-0.066,0.0532,79,0.0822,0.197,10,-0.375,-0.5833,0,,,8,,0,16,0.1071,-0.5,97,0.1294,0.1256,1380,-0.005,0.0264,172254,-0.0214,0.029,66,-0.0224,-0.1494,0.3131,0.049,-0.3464,0
202301,10860,"Alice, TX",638,159250,-0.0016,0.0634,109,0.0433,0.4276,109,0.0875,0.0069,28,1.3333,0.75,0,,,20,0.25,0.25,22,0,0.2222,103,-0.0079,0.109,1547,-0.0474,0.0098,207352,-0.0095,0.0205,130,0.0317,0.383,0.2028,-0.0088,-0.0341,1
202301,10900,"Allentown-Bethlehem-Easton, PA-NJ",65,349474,-0.0265,0.1273,1038,-0.114,0.3217,71,0.0522,0.2155,662,0.2444,-0.1335,18,1.25,-0.6786,238,-0.1119,1.0517,353,-0.1348,-0.3172,177,-0.0011,0.0781,1984,-0.0154,0.0317,457106,-0.0088,0.1179,1378,-0.1243,0.0612,0.3402,-0.0082,-0.3184,0
202301,43580,"Sioux City, IA-NE-SD",301,307125,0.0154,0.5955,201,-0.1067,0.7179,66,0.2358,-0.0438,88,0.2222,0.0476,0,,,46,0.6429,1.875,45,-0.0918,-0.11,143,-0.0027,0.0869,2144,0.0195,0.3665,394093,0.0146,0.1483,246,-0.1073,0.4789,0.2214,0.0036,-0.206,1
202301,32260,"Marshalltown, IA",721,174900,-0.0543,0.4587,43,-0.0652,0.2286,59,0.2634,0.088,22,0.375,0.375,0,,,10,-0.1667,-0.375,32,-0.2381,-0.36,121,0.0388,0.312,1279,-0.0452,-0.0143,188679,-0.037,0.3303,75,-0.1279,-0.1379,0.7442,-0.1689,-0.6844,0
202301,14100,"Bloomsburg-Berwick, PA",425,217400,-0.0544,0.1235,75,-0.232,0.2627,84,0.1632,0.1242,32,-0.1111,0,0,,,28,0.4,1.3333,60,-0.0476,-0.3684,129,-0.0443,0.0882,1798,0.0017,0.0393,272177,-0.0407,-0.1528,135,-0.1594,-0.1266,0.8054,0.1559,-0.8048,0
202301,15540,"Burlington-South Burlington, VT",201,461175,-0.028,0.075,166,-0.1217,0.1773,98,0.213,0.2205,84,-0.0455,-0.0455,4,,-0.75,32,0.6,1.6667,39,-0.1809,-0.3246,233,-0.0098,0.0038,1953,-0.0074,0.018,623413,0.0255,0.2505,205,-0.1335,0.0328,0.2319,-0.0167,-0.1723,0
202301,40980,"Saginaw, MI",226,147400,-0.0167,0.4755,236,-0.1128,0.0679,54,0,-0.1818,134,0.0152,0.0806,2,-0.5,-0.5,60,0.1538,-0.1176,166,-0.1683,-0.1513,99,-0.016,0.232,1498,0.0177,0.1323,201289,-0.0045,0.1839,397,-0.1425,-0.0592,0.7013,-0.0468,-0.1811,0
202301,13540,"Bennington, VT",699,491000,0.0251,0.1553,73,-0.0519,0.2373,106,0.0872,0.0341,30,0.0714,0.0714,2,,,10,-0.1667,1.5,38,-0.0256,-0.0952,215,0.0066,0.1952,2441,0.0385,0.051,839126,0.0263,0.1845,109,-0.0647,0.096,0.5205,0.0141,-0.1913,0
202301,18980,"Cullman, AL",421,321367,-0.0113,0.0745,338,-0.1071,0.9176,86,0.0394,0.2077,108,-0.0357,-0.25,2,-0.5,-0.5,64,0.4545,1,93,0.022,-0.1143,165,0.0155,0.1626,1944,-0.014,0.0229,460147,-0.0573,0.0557,425,-0.0841,0.5179,0.2756,0.0348,-0.321,0
202301,24580,"Green Bay, WI",153,422450,0.0561,0.2767,403,-0.1036,0.5909,103,0.2088,0.4271,168,0.0244,-0.1064,0,,-1,54,0.5,0.35,241,-0.1007,-0.1803,238,0.0347,0.2737,1634,-0.0275,-0.0398,484513,0.0353,0.1344,645,-0.0986,0.2024,0.5988,0.0019,-0.5633,0
202301,21420,"Enid, OK",523,199900,0.0189,0.4412,131,-0.0874,0.044,64,-0.0231,-0.1361,64,0.6,0.1429,0,,,34,0.4167,-0.0556,67,0.0391,-0.3416,107,0.0259,0.1604,1751,0.0017,0.0742,237516,0.0733,0.1017,197,-0.0529,-0.1283,0.5096,0.062,-0.2984,0
202301,24300,"Grand Junction, CO",278,489950,0.0315,0.0207,492,-0.0726,1.1844,74,0.0278,0.2131,172,0.1026,-0.2586,4,,0,170,0.1184,2.0357,177,-0.0855,-0.4619,263,0.0111,0.1022,1896,0.0112,-0.0257,603010,0.0055,-0.0173,662,-0.0838,0.2227,0.3591,-0.005,-1.0987,1
202301,16340,"Cedartown, GA",698,273475,0.0166,0.0939,88,-0.0638,0.5172,76,0.0167,0.8598,48,1,0,0,,,32,-0.1111,1,32,-0.0735,-0.6159,148,0.0155,0.1103,1825,0.0273,-0.0201,367644,0.0341,-0.0239,120,-0.04,-0.0909,0.358,-0.0037,-1.0558,1
202301,43180,"Shelbyville, TN",611,391500,-0.0076,0.0103,177,-0.0585,2.1053,93,0.142,1.2561,74,1.0556,0.6818,0,,-1,82,1.2778,4.125,37,0.0278,-0.2128,204,-0.0138,0.0872,1980,0.0037,-0.0096,560099,-0.0109,-0.2464,214,-0.0469,1.0333,0.209,0.0176,-0.6155,1
202301,21120,"Elk City, OK",897,157400,-0.0156,-0.0069,94,-0.0309,-0.0309,120,0,0.0909,28,2.5,-0.3636,0,,,20,0.6667,0.6667,24,0.6786,-0.3472,93,0.0197,0.0295,1718,0.0009,0.0469,225015,-0.0274,-0.1293,118,0.0217,-0.1031,0.25,0.1057,-0.1211,0
202301,36380,"Okeechobee, FL",730,315000,-0.0426,-0.0974,124,0.0292,0.7899,80,-0.0588,0.2698,48,0.5,0.7143,0,,,38,1.375,2.1667,39,-0.1522,-0.35,206,-0.0287,0.0687,1522,-0.0011,-0.1259,470219,0.1097,-0.3278,164,-0.012,0.2713,0.3158,-0.0675,-0.5538,1
202301,18660,"Cortland, NY",607,144325,-0.1795,-0.1753,46,-0.193,-0.0612,76,0.0486,-0.1322,16,0,-0.6364,0,,,14,0.75,0.75,51,0.0521,-0.2887,96,-0.1426,-0.1231,1619,-0.0185,-0.062,192633,-0.0656,-0.2411,98,-0.0625,-0.1942,1.0978,0.2557,-0.3512,1
202301,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,659000,0.0001,0.0546,31061,-0.0956,0.1009,89,0.0988,0.0349,12380,0.5149,-0.1124,316,0.7174,-0.3248,4626,0.211,0.6859,12911,-0.1049,-0.2201,457,0.015,0.0417,1497,-0.0056,0.0454,1535824,0.0173,0.0317,43693,-0.0986,-0.0229,0.4157,-0.0043,-0.1711,0
202301,10740,"Albuquerque, NM",58,367219,0.0061,-0.0046,1150,-0.1225,0.8906,83,0.137,0.1528,804,0.2484,-0.078,38,0.3571,-0.5,426,0.0441,1.8026,973,0.0248,-0.2932,196,0.0231,0.0688,1998,-0.0005,-0.0022,481080,0.0145,0.0332,2108,-0.0654,0.0655,0.846,0.1216,-1.4171,1
202301,15180,"Brownsville-Harlingen, TX",161,317450,-0.008,0.0412,867,-0.0006,1.1501,80,0.0811,0.1765,400,0.2048,0.2987,10,0.25,-0.5,178,0.0114,2.4231,225,0.0742,-0.2984,164,-0.001,0.0869,1803,-0.0028,-0.0721,419294,-0.0031,-0.192,1083,0.0188,0.5211,0.2591,0.018,-0.535,0
202301,45900,"Traverse City, MI",266,457500,-0.0366,0.0351,292,-0.2044,0.2116,85,-0.0506,0.2071,152,1,0.0556,0,-1,-1,50,0.25,2.125,212,-0.1382,-0.2456,289,-0.004,0.0225,1624,0.0134,0.0414,762580,0.0104,-0.0302,509,-0.1683,-0.0174,0.726,0.0557,-0.4399,0
202301,37660,"Parsons, KS",892,98975,0.1651,0.2418,39,0.0132,-0.061,92,0.1182,0.0665,18,1.25,0.5,0,,,10,1.5,0.25,20,0.0526,-0.1304,54,0.0597,0.0253,1422,0.0197,-0.0841,151461,0.0639,-0.0375,59,0.0172,-0.0781,0.5195,0.0195,-0.0415,0
202301,13720,"Big Stone Gap, VA",682,141175,0.0156,0.0056,59,-0.0565,-0.1397,125,0.1938,0.1341,20,0.6667,0.6667,0,,,12,0.5,0,11,-0.1538,-0.5417,78,0.0447,-0.0493,1680,-0.0324,0.0675,169939,0.0266,-0.0307,69,-0.1218,-0.2389,0.188,-0.0216,-0.1649,0
202301,24020,"Glens Falls, NY",312,290725,-0.0306,0.1225,260,-0.172,0.2037,105,0.1503,-0.0164,72,-0.1429,-0.0526,0,,-1,56,-0.1765,1.8,192,-0.0659,-0.2828,177,0.0001,0.2633,1636,-0.0183,-0.1392,666801,0.0551,0.3222,447,-0.1463,-0.0717,0.7365,0.0837,-0.4996,0
202301,45860,"Torrington, CT",229,562000,0.0237,0.0705,340,-0.1542,-0.1371,107,0.1667,0.0264,128,-0.0857,-0.3191,2,-0.5,-0.5,66,0.1,0.1,264,-0.1827,-0.3514,241,0.0111,0.0346,2346,0.0032,0.0413,1208489,0.045,0.0013,604,-0.1669,-0.2431,0.7765,-0.027,-0.2565,0
202301,11020,"Altoona, PA",323,139900,-0.0673,-0.0179,146,-0.1287,0.1734,81,0.1838,0.2385,62,0.4091,-0.1842,0,,,50,0.1364,1.5,16,0.3333,-0.1111,85,-0.0503,-0.0454,1686,0.0036,-0.0565,184224,-0.0141,-0.0833,162,-0.095,0.1408,0.11,0.0381,-0.0352,0
202301,33740,"Monroe, LA",225,238500,0.0002,-0.0325,255,-0.1084,0.3784,83,0.3525,0.3525,102,0.5,-0.3108,0,,,60,0.0714,0.5,106,0.1158,-0.3873,122,0.01,0.0717,1930,-0.0098,-0.0146,298783,-0.0363,-0.0246,360,-0.0551,0.0084,0.4157,0.0835,-0.5194,0
202301,28740,"Kingston, NY",231,467200,-0.0455,0.074,461,-0.1504,0.2582,102,0.1397,-0.0097,120,0.5789,-0.0323,2,-0.5,-0.5,90,0.3235,1.5,216,-0.138,-0.4474,238,-0.0282,0.0296,1974,-0.0277,0.0727,671883,-0.0625,-0.044,645,-0.1564,-0.1147,0.468,0.0067,-0.5976,0
202301,17260,"Clarksdale, MS",899,54900,0.1204,-0.3129,37,0.0735,1.2813,96,0.4922,-0.1767,2,-0.5,-0.5,0,,,4,,,4,0,1,39,-0.0222,-0.2232,1474,0.0257,-0.065,97993,0.0268,-0.0674,41,0.0658,1.25,0.1096,-0.0081,-0.0154,1
202301,36980,"Owensboro, KY",334,254550,0.0709,0.3404,231,-0.0475,1.058,64,0.3196,0.1963,112,0.4737,0.12,0,,-1,106,0.5588,2.3125,88,-0.0489,-0.3705,136,0.004,0.121,1768,0.0403,0.1662,353703,0.0131,0.3231,318,-0.0494,0.2959,0.3796,-0.0006,-0.8615,0
202301,19430,"Dayton-Kettering, OH",63,201200,-0.0638,0.1184,884,-0.1367,0.4351,55,0.1702,0.1,704,0.0864,0.0173,26,0.3,-0.4091,402,0.2108,0.8611,825,-0.0237,-0.3468,123,-0.013,0.0646,1532,-0.0316,0.058,260838,-0.029,0.0138,1700,-0.0883,-0.0887,0.9333,0.1081,-1.1171,1
202301,46540,"Utica-Rome, NY",167,173450,-0.0086,-0.0198,344,-0.1421,0.0683,87,0.0875,-0.0114,132,0.2692,-0.0294,0,,,70,0.0294,0.0938,357,-0.1154,-0.3261,115,-0.0262,0.0272,1581,-0.0019,-0.0253,249012,0.0143,0.0144,699,-0.1295,-0.1747,1.0363,0.0313,-0.6065,0
